0.000000	3.000000	0.797759	0.792300
0.000000	5.000000	0.859942	0.792300
3.000000	6.000000	0.811990	0.792300
3.000000	8.000000	0.848977	0.792300
3.000000	11.000000	0.811990	0.792300
5.000000	6.000000	0.859744	0.792300
5.000000	7.000000	0.872093	0.792300
5.000000	8.000000	0.880259	0.792300
5.000000	9.000000	0.846505	0.792300
5.000000	10.000000	0.804652	0.792300
5.000000	11.000000	0.859744	0.792300
12.000000	18.000000	0.809677	0.792300
12.000000	21.000000	0.805017	0.792300
13.000000	21.000000	0.795067	0.792300
13.000000	23.000000	0.803217	0.792300
16.000000	18.000000	0.813336	0.792300
16.000000	20.000000	0.817510	0.792300
16.000000	21.000000	0.817317	0.792300
17.000000	18.000000	0.801557	0.792300
17.000000	20.000000	0.809212	0.792300
17.000000	21.000000	0.823680	0.792300
24.000000	31.000000	0.807442	0.792300
38.000000	42.000000	0.839168	0.792300
41.000000	42.000000	0.796593	0.792300
