1.000000	12.000000	1.387967	1.400000
1.000000	13.000000	1.381870	1.400000
1.000000	14.000000	1.357685	1.400000
1.000000	15.000000	1.376430	1.400000
1.000000	16.000000	1.348409	1.400000
1.000000	17.000000	1.388132	1.400000
1.000000	18.000000	1.352012	1.400000
1.000000	19.000000	1.373834	1.400000
1.000000	20.000000	1.355545	1.400000
1.000000	21.000000	1.329868	1.400000
1.000000	22.000000	1.364464	1.400000
1.000000	23.000000	1.352036	1.400000
1.000000	24.000000	1.384894	1.400000
1.000000	25.000000	1.390508	1.400000
1.000000	26.000000	1.383206	1.400000
1.000000	27.000000	1.390391	1.400000
1.000000	33.000000	1.379793	1.400000
1.000000	34.000000	1.394181	1.400000
2.000000	13.000000	1.395402	1.400000
2.000000	14.000000	1.353937	1.400000
2.000000	15.000000	1.366478	1.400000
2.000000	16.000000	1.398998	1.400000
2.000000	17.000000	1.388277	1.400000
2.000000	18.000000	1.345980	1.400000
2.000000	19.000000	1.366035	1.400000
2.000000	20.000000	1.340882	1.400000
2.000000	21.000000	1.324353	1.400000
2.000000	22.000000	1.350410	1.400000
2.000000	23.000000	1.331646	1.400000
2.000000	24.000000	1.373140	1.400000
2.000000	25.000000	1.368029	1.400000
2.000000	26.000000	1.378096	1.400000
2.000000	27.000000	1.391192	1.400000
2.000000	29.000000	1.398826	1.400000
2.000000	33.000000	1.395185	1.400000
3.000000	20.000000	1.391918	1.400000
3.000000	21.000000	1.386984	1.400000
3.000000	23.000000	1.367880	1.400000
4.000000	14.000000	1.378581	1.400000
4.000000	16.000000	1.394346	1.400000
4.000000	17.000000	1.391287	1.400000
4.000000	18.000000	1.384480	1.400000
4.000000	20.000000	1.376911	1.400000
4.000000	21.000000	1.375330	1.400000
4.000000	22.000000	1.391736	1.400000
4.000000	23.000000	1.360388	1.400000
5.000000	14.000000	1.399934	1.400000
5.000000	18.000000	1.396238	1.400000
5.000000	20.000000	1.383505	1.400000
5.000000	21.000000	1.330012	1.400000
5.000000	22.000000	1.395329	1.400000
5.000000	23.000000	1.360922	1.400000
5.000000	33.000000	1.399855	1.400000
6.000000	12.000000	1.391192	1.400000
6.000000	14.000000	1.380172	1.400000
6.000000	15.000000	1.380089	1.400000
6.000000	16.000000	1.351086	1.400000
6.000000	17.000000	1.363658	1.400000
6.000000	18.000000	1.376956	1.400000
6.000000	19.000000	1.382368	1.400000
6.000000	20.000000	1.377976	1.400000
6.000000	21.000000	1.386474	1.400000
6.000000	22.000000	1.362809	1.400000
6.000000	23.000000	1.368240	1.400000
6.000000	24.000000	1.366718	1.400000
6.000000	25.000000	1.351682	1.400000
6.000000	26.000000	1.389448	1.400000
6.000000	27.000000	1.390879	1.400000
6.000000	29.000000	1.381878	1.400000
6.000000	33.000000	1.399743	1.400000
6.000000	36.000000	1.382003	1.400000
6.000000	37.000000	1.375944	1.400000
6.000000	38.000000	1.384882	1.400000
6.000000	40.000000	1.354262	1.400000
6.000000	41.000000	1.387244	1.400000
6.000000	43.000000	1.384676	1.400000
6.000000	44.000000	1.384888	1.400000
6.000000	45.000000	1.366738	1.400000
6.000000	47.000000	1.377075	1.400000
7.000000	14.000000	1.383269	1.400000
7.000000	16.000000	1.348103	1.400000
7.000000	17.000000	1.368293	1.400000
7.000000	19.000000	1.392953	1.400000
7.000000	22.000000	1.384677	1.400000
7.000000	23.000000	1.368002	1.400000
7.000000	24.000000	1.394651	1.400000
7.000000	27.000000	1.388408	1.400000
7.000000	29.000000	1.385695	1.400000
7.000000	40.000000	1.388010	1.400000
7.000000	43.000000	1.395037	1.400000
7.000000	45.000000	1.398977	1.400000
7.000000	47.000000	1.397770	1.400000
8.000000	12.000000	1.379805	1.400000
8.000000	14.000000	1.398886	1.400000
8.000000	16.000000	1.384705	1.400000
8.000000	17.000000	1.386158	1.400000
8.000000	19.000000	1.399956	1.400000
8.000000	22.000000	1.389174	1.400000
8.000000	23.000000	1.393439	1.400000
8.000000	24.000000	1.374191	1.400000
8.000000	25.000000	1.392662	1.400000
8.000000	26.000000	1.395149	1.400000
8.000000	27.000000	1.365376	1.400000
8.000000	28.000000	1.396590	1.400000
8.000000	29.000000	1.372040	1.400000
8.000000	32.000000	1.387173	1.400000
8.000000	34.000000	1.385926	1.400000
8.000000	36.000000	1.396699	1.400000
8.000000	43.000000	1.394300	1.400000
8.000000	45.000000	1.392442	1.400000
8.000000	46.000000	1.398030	1.400000
9.000000	12.000000	1.393378	1.400000
9.000000	13.000000	1.378988	1.400000
9.000000	14.000000	1.355232	1.400000
9.000000	15.000000	1.361950	1.400000
9.000000	16.000000	1.324473	1.400000
9.000000	17.000000	1.337555	1.400000
9.000000	18.000000	1.376634	1.400000
9.000000	19.000000	1.364547	1.400000
9.000000	20.000000	1.386667	1.400000
9.000000	21.000000	1.397545	1.400000
9.000000	22.000000	1.367489	1.400000
9.000000	23.000000	1.351795	1.400000
9.000000	24.000000	1.369849	1.400000
9.000000	25.000000	1.378317	1.400000
9.000000	26.000000	1.378637	1.400000
9.000000	27.000000	1.373110	1.400000
9.000000	28.000000	1.383028	1.400000
9.000000	29.000000	1.363870	1.400000
9.000000	34.000000	1.396197	1.400000
9.000000	36.000000	1.390840	1.400000
9.000000	37.000000	1.386295	1.400000
9.000000	39.000000	1.381958	1.400000
9.000000	40.000000	1.365533	1.400000
9.000000	41.000000	1.399261	1.400000
9.000000	42.000000	1.398150	1.400000
9.000000	43.000000	1.376648	1.400000
9.000000	44.000000	1.379697	1.400000
9.000000	45.000000	1.393059	1.400000
9.000000	46.000000	1.389183	1.400000
9.000000	47.000000	1.384379	1.400000
10.000000	12.000000	1.375590	1.400000
10.000000	13.000000	1.369548	1.400000
10.000000	14.000000	1.361227	1.400000
10.000000	16.000000	1.356699	1.400000
10.000000	17.000000	1.370819	1.400000
10.000000	18.000000	1.354507	1.400000
10.000000	19.000000	1.343699	1.400000
10.000000	20.000000	1.354135	1.400000
10.000000	21.000000	1.352914	1.400000
10.000000	22.000000	1.353392	1.400000
10.000000	23.000000	1.324963	1.400000
10.000000	24.000000	1.362287	1.400000
10.000000	25.000000	1.379502	1.400000
10.000000	27.000000	1.370552	1.400000
10.000000	28.000000	1.379500	1.400000
10.000000	29.000000	1.359234	1.400000
10.000000	30.000000	1.391491	1.400000
10.000000	32.000000	1.389326	1.400000
10.000000	33.000000	1.391518	1.400000
10.000000	34.000000	1.383043	1.400000
10.000000	35.000000	1.383425	1.400000
10.000000	45.000000	1.398467	1.400000
10.000000	46.000000	1.397133	1.400000
11.000000	12.000000	1.391192	1.400000
11.000000	14.000000	1.380172	1.400000
11.000000	15.000000	1.380089	1.400000
11.000000	16.000000	1.351086	1.400000
11.000000	17.000000	1.363658	1.400000
11.000000	18.000000	1.376956	1.400000
11.000000	19.000000	1.382368	1.400000
11.000000	20.000000	1.377976	1.400000
11.000000	21.000000	1.386474	1.400000
11.000000	22.000000	1.362809	1.400000
11.000000	23.000000	1.368240	1.400000
11.000000	24.000000	1.366718	1.400000
11.000000	25.000000	1.351682	1.400000
11.000000	26.000000	1.389448	1.400000
11.000000	27.000000	1.390879	1.400000
11.000000	29.000000	1.381878	1.400000
11.000000	33.000000	1.399743	1.400000
11.000000	36.000000	1.382003	1.400000
11.000000	37.000000	1.375944	1.400000
11.000000	38.000000	1.384882	1.400000
11.000000	40.000000	1.354262	1.400000
11.000000	41.000000	1.387244	1.400000
11.000000	43.000000	1.384676	1.400000
11.000000	44.000000	1.384888	1.400000
11.000000	45.000000	1.366738	1.400000
11.000000	47.000000	1.377075	1.400000
12.000000	24.000000	1.398334	1.400000
12.000000	38.000000	1.372439	1.400000
12.000000	40.000000	1.387361	1.400000
12.000000	41.000000	1.379321	1.400000
12.000000	44.000000	1.398013	1.400000
12.000000	45.000000	1.396684	1.400000
13.000000	29.000000	1.379231	1.400000
14.000000	24.000000	1.395344	1.400000
14.000000	25.000000	1.385735	1.400000
14.000000	29.000000	1.393094	1.400000
14.000000	40.000000	1.387253	1.400000
15.000000	40.000000	1.374719	1.400000
16.000000	36.000000	1.391666	1.400000
16.000000	39.000000	1.398922	1.400000
16.000000	40.000000	1.370613	1.400000
16.000000	43.000000	1.381562	1.400000
16.000000	44.000000	1.384681	1.400000
16.000000	46.000000	1.394282	1.400000
17.000000	38.000000	1.382964	1.400000
17.000000	40.000000	1.378812	1.400000
17.000000	43.000000	1.398247	1.400000
18.000000	24.000000	1.390598	1.400000
18.000000	45.000000	1.391651	1.400000
19.000000	24.000000	1.384002	1.400000
19.000000	25.000000	1.397308	1.400000
19.000000	40.000000	1.387188	1.400000
19.000000	45.000000	1.394192	1.400000
19.000000	47.000000	1.395898	1.400000
20.000000	24.000000	1.375493	1.400000
20.000000	25.000000	1.383915	1.400000
20.000000	27.000000	1.399545	1.400000
20.000000	38.000000	1.390144	1.400000
21.000000	24.000000	1.372559	1.400000
21.000000	25.000000	1.375589	1.400000
21.000000	27.000000	1.386962	1.400000
21.000000	28.000000	1.394658	1.400000
21.000000	29.000000	1.391497	1.400000
21.000000	38.000000	1.384722	1.400000
22.000000	25.000000	1.387396	1.400000
22.000000	38.000000	1.390892	1.400000
22.000000	40.000000	1.386745	1.400000
22.000000	44.000000	1.399488	1.400000
22.000000	45.000000	1.390664	1.400000
23.000000	24.000000	1.366904	1.400000
23.000000	25.000000	1.350002	1.400000
23.000000	26.000000	1.381212	1.400000
23.000000	27.000000	1.370490	1.400000
23.000000	28.000000	1.399010	1.400000
23.000000	29.000000	1.393038	1.400000
23.000000	33.000000	1.366900	1.400000
24.000000	36.000000	1.395608	1.400000
24.000000	37.000000	1.359946	1.400000
24.000000	39.000000	1.394223	1.400000
24.000000	40.000000	1.370308	1.400000
24.000000	43.000000	1.367102	1.400000
24.000000	44.000000	1.366540	1.400000
24.000000	45.000000	1.357434	1.400000
24.000000	46.000000	1.386881	1.400000
24.000000	47.000000	1.388067	1.400000
25.000000	36.000000	1.397312	1.400000
25.000000	37.000000	1.374387	1.400000
25.000000	40.000000	1.377600	1.400000
25.000000	43.000000	1.373018	1.400000
25.000000	44.000000	1.371744	1.400000
25.000000	45.000000	1.357746	1.400000
25.000000	46.000000	1.381157	1.400000
25.000000	47.000000	1.390191	1.400000
26.000000	37.000000	1.384266	1.400000
26.000000	39.000000	1.394864	1.400000
26.000000	40.000000	1.368954	1.400000
26.000000	43.000000	1.370707	1.400000
26.000000	44.000000	1.366417	1.400000
26.000000	45.000000	1.369072	1.400000
26.000000	46.000000	1.377078	1.400000
26.000000	47.000000	1.365387	1.400000
27.000000	37.000000	1.378153	1.400000
27.000000	40.000000	1.392529	1.400000
27.000000	43.000000	1.394389	1.400000
27.000000	44.000000	1.384690	1.400000
27.000000	45.000000	1.369129	1.400000
27.000000	46.000000	1.391171	1.400000
27.000000	47.000000	1.382521	1.400000
28.000000	45.000000	1.398386	1.400000
29.000000	36.000000	1.385724	1.400000
29.000000	37.000000	1.382007	1.400000
29.000000	40.000000	1.396351	1.400000
29.000000	42.000000	1.399704	1.400000
29.000000	44.000000	1.395546	1.400000
29.000000	45.000000	1.383281	1.400000
29.000000	46.000000	1.378776	1.400000
30.000000	39.000000	1.384605	1.400000
30.000000	40.000000	1.387063	1.400000
30.000000	42.000000	1.397270	1.400000
30.000000	43.000000	1.371769	1.400000
30.000000	44.000000	1.382982	1.400000
30.000000	45.000000	1.382148	1.400000
30.000000	46.000000	1.350169	1.400000
30.000000	47.000000	1.392031	1.400000
31.000000	43.000000	1.394324	1.400000
31.000000	44.000000	1.388048	1.400000
31.000000	46.000000	1.376712	1.400000
32.000000	36.000000	1.378041	1.400000
32.000000	37.000000	1.377666	1.400000
32.000000	42.000000	1.394765	1.400000
32.000000	43.000000	1.375335	1.400000
32.000000	44.000000	1.379178	1.400000
32.000000	45.000000	1.381607	1.400000
32.000000	46.000000	1.352577	1.400000
33.000000	43.000000	1.393686	1.400000
33.000000	44.000000	1.397147	1.400000
33.000000	47.000000	1.395665	1.400000
34.000000	36.000000	1.397178	1.400000
34.000000	39.000000	1.394457	1.400000
34.000000	42.000000	1.394005	1.400000
34.000000	43.000000	1.386407	1.400000
34.000000	44.000000	1.390464	1.400000
34.000000	45.000000	1.390843	1.400000
34.000000	46.000000	1.368832	1.400000
35.000000	43.000000	1.379674	1.400000
