0.000000	1.000000	1.098019	1.380000
0.000000	2.000000	1.112824	1.380000
0.000000	3.000000	1.358608	1.380000
0.000000	4.000000	1.236872	1.380000
0.000000	5.000000	1.441272	1.380000
0.000000	6.000000	1.277951	1.380000
0.000000	7.000000	1.313266	1.380000
0.000000	8.000000	1.366431	1.380000
0.000000	9.000000	1.267625	1.380000
0.000000	10.000000	1.364056	1.380000
0.000000	11.000000	1.277951	1.380000
1.000000	2.000000	0.690838	1.380000
1.000000	3.000000	1.163351	1.380000
1.000000	4.000000	0.918943	1.380000
1.000000	5.000000	1.359498	1.380000
1.000000	6.000000	1.213083	1.380000
1.000000	7.000000	1.181423	1.380000
1.000000	8.000000	1.267868	1.380000
1.000000	9.000000	1.149416	1.380000
1.000000	10.000000	1.210288	1.380000
1.000000	11.000000	1.213083	1.380000
2.000000	3.000000	1.231130	1.380000
2.000000	4.000000	1.038591	1.380000
2.000000	5.000000	1.352911	1.380000
2.000000	6.000000	1.241206	1.380000
2.000000	7.000000	1.299303	1.380000
2.000000	8.000000	1.308412	1.380000
2.000000	9.000000	1.223700	1.380000
2.000000	10.000000	1.259408	1.380000
2.000000	11.000000	1.241206	1.380000
3.000000	4.000000	0.928119	1.380000
3.000000	5.000000	1.305395	1.380000
3.000000	6.000000	1.423092	1.380000
3.000000	7.000000	1.248760	1.380000
3.000000	8.000000	1.378373	1.380000
3.000000	9.000000	1.268035	1.380000
3.000000	10.000000	1.274205	1.380000
3.000000	11.000000	1.423092	1.380000
4.000000	5.000000	1.316273	1.380000
4.000000	6.000000	1.325588	1.380000
4.000000	7.000000	1.155047	1.380000
4.000000	8.000000	1.296727	1.380000
4.000000	9.000000	1.171413	1.380000
4.000000	10.000000	1.197243	1.380000
4.000000	11.000000	1.325588	1.380000
5.000000	6.000000	1.508114	1.380000
5.000000	7.000000	1.481733	1.380000
5.000000	8.000000	1.505704	1.380000
5.000000	9.000000	1.473336	1.380000
5.000000	10.000000	1.455086	1.380000
5.000000	11.000000	1.508114	1.380000
6.000000	7.000000	1.220487	1.380000
6.000000	8.000000	1.162665	1.380000
6.000000	9.000000	1.146064	1.380000
6.000000	10.000000	1.267989	1.380000
6.000000	11.000000	0.000000	1.380000
7.000000	8.000000	1.016987	1.380000
7.000000	9.000000	0.790845	1.380000
7.000000	10.000000	1.012073	1.380000
7.000000	11.000000	1.220487	1.380000
8.000000	9.000000	0.826304	1.380000
8.000000	10.000000	0.892743	1.380000
8.000000	11.000000	1.162665	1.380000
9.000000	10.000000	0.848271	1.380000
9.000000	11.000000	1.146064	1.380000
10.000000	11.000000	1.267989	1.380000
12.000000	13.000000	0.977927	1.380000
12.000000	14.000000	1.144445	1.380000
12.000000	15.000000	1.253240	1.380000
12.000000	16.000000	1.187230	1.380000
12.000000	17.000000	1.095111	1.380000
12.000000	18.000000	1.345560	1.380000
12.000000	19.000000	1.254890	1.380000
12.000000	20.000000	1.304394	1.380000
12.000000	21.000000	1.381097	1.380000
12.000000	22.000000	1.276009	1.380000
12.000000	23.000000	1.348627	1.380000
13.000000	14.000000	1.129076	1.380000
13.000000	15.000000	1.354833	1.380000
13.000000	16.000000	1.344145	1.380000
13.000000	17.000000	1.293937	1.380000
13.000000	18.000000	1.337440	1.380000
13.000000	19.000000	1.269816	1.380000
13.000000	20.000000	1.301552	1.380000
13.000000	21.000000	1.396241	1.380000
13.000000	22.000000	1.327293	1.380000
13.000000	23.000000	1.394099	1.380000
14.000000	15.000000	1.113775	1.380000
14.000000	16.000000	1.223585	1.380000
14.000000	17.000000	1.082271	1.380000
14.000000	18.000000	1.148156	1.380000
14.000000	19.000000	1.126487	1.380000
14.000000	20.000000	1.152032	1.380000
14.000000	21.000000	1.234238	1.380000
14.000000	22.000000	0.991594	1.380000
14.000000	23.000000	1.181555	1.380000
15.000000	16.000000	0.972674	1.380000
15.000000	17.000000	0.936884	1.380000
15.000000	18.000000	1.157581	1.380000
15.000000	19.000000	1.118940	1.380000
15.000000	20.000000	1.269697	1.380000
15.000000	21.000000	1.356999	1.380000
15.000000	22.000000	1.093925	1.380000
15.000000	23.000000	1.248422	1.380000
16.000000	17.000000	0.687679	1.380000
16.000000	18.000000	1.369439	1.380000
16.000000	19.000000	1.280833	1.380000
16.000000	20.000000	1.370300	1.380000
16.000000	21.000000	1.404393	1.380000
16.000000	22.000000	1.196082	1.380000
16.000000	23.000000	1.281591	1.380000
17.000000	18.000000	1.340570	1.380000
17.000000	19.000000	1.256172	1.380000
17.000000	20.000000	1.338842	1.380000
17.000000	21.000000	1.383605	1.380000
17.000000	22.000000	1.139133	1.380000
17.000000	23.000000	1.291296	1.380000
18.000000	19.000000	0.827294	1.380000
